x,yplus,yminus
2.7676,6.040315687342265e-08,-6.040315687342265e-08
2.7756,7.555708600473705e-08,-7.555708600473705e-08
2.7836,9.435239676746485e-08,-9.435239676746485e-08
2.7916,1.1762316221275469e-07,-1.1762316221275469e-07
2.7996,1.4638445080589355e-07,-1.4638445080589355e-07
2.8076,1.8186923181609577e-07,-1.8186923181609577e-07
2.8156,2.2557227042476646e-07,-2.2557227042476646e-07
2.8236,2.793022209759417e-07,-2.793022209759417e-07
2.8316,3.452433120195367e-07,-3.452433120195367e-07
2.8396,4.2602822577876874e-07,-4.2602822577876874e-07
2.8476,5.248240095790092e-07,-5.248240095790092e-07
2.8556,6.454331198090778e-07,-6.454331198090778e-07
2.8636,7.924119923448023e-07,-7.924119923448023e-07
2.8716,9.712098591924749e-07,-9.712098591924749e-07
2.8796,1.1883308914413385e-06,-1.1883308914413385e-06
2.8876,1.4515231453079011e-06,-1.4515231453079011e-06
2.8956,1.7699982227137232e-06,-1.7699982227137232e-06
2.9036,2.1546860317193035e-06,-2.1546860317193035e-06
2.9116,2.6185295460486534e-06,-2.6185295460486534e-06
2.9196,3.176825017122674e-06,-3.176825017122674e-06
2.9276,3.847613686022711e-06,-3.847613686022711e-06
2.9356,4.652131675336764e-06,-4.652131675336764e-06
2.9436,5.615325409616478e-06,-5.615325409616478e-06
2.9516,6.766440614754404e-06,-6.766440614754404e-06
2.9596,8.1396936762036e-06,-8.1396936762036e-06
2.9676,9.775034887323159e-06,-9.775034887323159e-06
2.9756,1.1719013884259808e-05,-1.1719013884259808e-05
2.9836,1.4025758332800582e-05,-1.4025758332800582e-05
2.9916,1.6758077693628655e-05,-1.6758077693628655e-05
2.9996,1.9988704631221243e-05,-1.9988704631221243e-05
3.0076,2.380168733168982e-05,-2.380168733168982e-05
3.0156,2.82939466371235e-05,-2.82939466371235e-05
3.0236,3.357701246675436e-05,-3.357701246675436e-05
3.0316,3.977895445417451e-05,-3.977895445417451e-05
3.0396,4.70465220578414e-05,-4.70465220578414e-05
3.0476,5.554750956953024e-05,-5.554750956953024e-05
3.0556,6.54733614200457e-05,-6.54733614200457e-05
3.0636,7.704203292886345e-05,-7.704203292886345e-05
3.0716,9.050112112793015e-05,-9.050112112793015e-05
3.0796,0.0001061312794714375,-0.0001061312794714375
3.0876,0.00012424992908374407,-0.00012424992908374407
3.0956,0.00014521527765697488,-0.00014521527765697488
3.1036,0.00016943065514867173,-0.00016943065514867173
3.1116,0.00019734917300982487,-0.00019734917300982487
3.1196,0.00022947871075846958,-0.00022947871075846958
3.1276,0.0002663872302708331,-0.0002663872302708331
3.1356,0.00030870841416242407,-0.00030870841416242407
3.1436,0.00035714762005304503,-0.00035714762005304503
3.1516,0.0004124881373375375,-0.0004124881373375375
3.1596,0.0004755977273121829,-0.0004755977273121829
3.1676,0.0005474354211398617,-0.0005474354211398617
3.1756,0.0006290585431923773,-0.0006290585431923773
3.1836,0.0007216299198168877,-0.0007216299198168877
3.1916,0.0008264252255819694,-0.0008264252255819694
3.1996,0.0009448404106312845,-0.0009448404106312845
3.2076000000000002,0.0010783991439918138,-0.0010783991439918138
3.2156000000000002,0.0012287601986512627,-0.0012287601986512627
3.2236000000000002,0.0013977246950587527,-0.0013977246950587527
3.2316000000000003,0.0015872431105584048,-0.0015872431105584048
3.2396000000000003,0.001799421953302963,-0.001799421953302963
3.2476000000000003,0.0020365299906012716,-0.0020365299906012716
3.2556000000000003,0.002301003913637096,-0.002301003913637096
3.2636000000000003,0.0025954533132844706,-0.0025954533132844706
3.2716000000000003,0.002922664835580841,-0.002922664835580841
3.2796000000000003,0.003285605380562874,-0.003285605380562874
3.2876000000000003,0.0036874242048912692,-0.0036874242048912692
3.2956000000000003,0.004131453787268164,-0.004131453787268164
3.3036000000000003,0.0046212093163636924,-0.0046212093163636924
3.3116000000000003,0.005160386664094564,-0.005160386664094564
3.3196000000000003,0.0057528587129045145,-0.0057528587129045145
3.3276000000000003,0.00640266991443669,-0.00640266991443669
3.3356000000000003,0.007114028968888659,-0.007114028968888659
3.3436000000000003,0.007891299529599232,-0.007891299529599232
3.3516000000000004,0.008738988856188514,-0.008738988856188514
3.3596000000000004,0.00966173436196797,-0.00966173436196797
3.3676000000000004,0.010664288027405964,-0.010664288027405964
3.3756000000000004,0.011751498681163479,-0.011751498681163479
3.3836000000000004,0.012928292183516897,-0.012928292183516897
3.3916000000000004,0.01419964958369238,-0.01419964958369238
3.3996000000000004,0.015570583362493649,-0.015570583362493649
3.4076,0.017046111914265583,-0.017046111914265583
3.4156,0.0186312324672543,-0.0186312324672543
3.4236,0.020330892688254665,-0.020330892688254665
3.4316,0.022149961265441304,-0.022149961265441304
3.4396,0.024093197811705866,-0.024093197811705866
3.4476,0.02616522247884423,-0.02616522247884423
3.4556,0.02837048571962148,-0.02837048571962148
3.4636,0.030713238679083245,-0.030713238679083245
3.4716,0.03319750473740779,-0.03319750473740779
3.4796,0.03582705276297082,-0.03582705276297082
3.4876,0.038605372664961606,-0.038605372664961606
3.4956,0.041535653858654306,-0.041535653858654306
3.5036,0.04462076727212482,-0.04462076727212482
3.5116,0.047863251529651055,-0.047863251529651055
3.5196,0.05126530394314681,-0.05126530394314681
3.5276,0.05482877692772715,-0.05482877692772715
3.5356,0.05855518042998141,-0.05855518042998141
3.5436,0.06244569091695529,-0.06244569091695529
3.5516,0.06650116741961182,-0.06650116741961182
3.5596,0.07072217505623447,-0.07072217505623447
3.5676,0.07510901637866224,-0.07510901637866224
3.5756,0.07966177078745815,-0.07966177078745815
3.5836,0.08438034215143148,-0.08438034215143148
3.5916,0.08926451464296747,-0.08926451464296747
3.5996,0.0943140166642776,-0.0943140166642776
3.6076,0.09952859259219009,-0.09952859259219009
3.6156,0.10490808191199183,-0.10490808191199183
3.6236,0.1104525051459634,-0.1104525051459634
3.6316,0.11616215581177392,-0.11616215581177392
3.6396,0.1220376974722795,-0.1220376974722795
3.6476,0.1280802647642127,-0.1280802647642127
3.6556,0.13429156712172902,-0.13429156712172902
3.6636,0.14067399374495895,-0.14067399374495895
3.6715999999999998,0.1472307182069281,-0.1472307182069281
3.6795999999999998,0.15396580094791149,-0.15396580094791149
3.6875999999999998,0.16088428777796243,-0.16088428777796243
3.6955999999999998,0.16799230239954663,-0.16799230239954663
3.7036,0.17529713087629892,-0.17529713087629892
3.7116,0.18280729591425496,-0.18280729591425496
3.7196,0.19053261879155167,-0.19053261879155167
3.7276,0.1984842667743694,-0.1984842667743694
3.7356,0.20667478389325536,-0.20667478389325536
3.7436,0.2151181030269717,-0.2151181030269717
3.7516,0.22382953735218933,-0.22382953735218933
3.7596,0.23282574936770833,-0.23282574936770833
3.7676,0.24212469589180224,-0.24212469589180224
3.7756,0.25174554766049595,-0.25174554766049595
3.7836,0.26170858242211614,-0.26170858242211614
3.7916,0.27203505072761286,-0.27203505072761286
3.7996,0.2827470139544957,-0.2827470139544957
3.8076,0.29386715447157385,-0.29386715447157385
3.8156,0.3054185582481148,-0.3054185582481148
3.8236,0.3174244706299027,-0.3174244706299027
3.8316,0.3299080264406767,-0.3299080264406767
3.8396,0.34289195601463607,-0.34289195601463607
3.8476,0.3563982692176272,-0.3563982692176272
3.8556,0.37044791996434856,-0.37044791996434856
3.8636,0.38506045417910173,-0.38506045417910173
3.8716,0.4002536445707166,-0.4002536445707166
3.8796,0.4160431159905831,-0.4160431159905831
3.8876,0.4324419655085165,-0.4324419655085165
3.8956,0.44946038166689156,-0.44946038166689156
3.9036,0.46710526765179233,-0.46710526765179233
3.9116,0.4853798733439499,-0.4853798733439499
3.9196,0.5042834413756576,-0.5042834413756576
3.9276,0.5238108724170235,-0.5238108724170235
3.9356,0.5439524149410705,-0.5439524149410705
3.9436,0.5646933846684813,-0.5646933846684813
3.9516,0.5860139187664601,-0.5860139187664601
3.9596,0.6078887696706743,-0.6078887696706743
3.9676,0.6302871431141868,-0.6302871431141868
3.9756,0.6531725845837105,-0.6531725845837105
3.9836,0.6765029179837003,-0.6765029179837003
3.9916,0.700230239776467,-0.700230239776467
3.9996,0.7243009712866694,-0.7243009712866694
4.0076,0.748655971217579,-0.748655971217579
4.0156,0.7732307097320026,-0.7732307097320026
4.0236,0.7979555047114721,-0.7979555047114721
4.0316,0.8227558200330388,-0.8227558200330388
4.0396,0.8475526249044619,-0.8475526249044619
4.0476,0.8722628124871975,-0.8722628124871975
4.0556,0.8967996752243766,-0.8967996752243766
4.0636,0.9210734334902846,-0.9210734334902846
4.0716,0.9449918134012296,-0.9449918134012296
4.0796,0.9684606688876103,-0.9684606688876103
4.0876,0.9913846424355914,-0.9913846424355914
4.0956,1.0136678582757903,-1.0136678582757903
4.1036,1.035214641236659,-1.035214641236659
4.1116,1.0559302540018658,-1.0559302540018658
4.1196,1.0757216451227485,-1.0757216451227485
4.1276,1.0944981998464458,-1.0944981998464458
4.1356,1.1121724856336457,-1.1121724856336457
4.1436,1.1286609841615012,-1.1286609841615012
4.1516,1.1438848016399816,-1.1438848016399816
4.1596,1.157770349414659,-1.157770349414659
4.1676,1.1702499870849017,-1.1702499870849017
4.1756,1.1812626207310106,-1.1812626207310106
4.1836,1.1907542493124652,-1.1907542493124652
4.1916,1.1986784528660905,-1.1986784528660905
4.1996,1.2049968167896272,-1.2049968167896272
4.2076,1.209679287233727,-1.209679287233727
4.2156,1.212704453432991,-1.212704453432991
4.2236,1.2140597536725863,-1.2140597536725863
4.2316,1.2137416024983165,-1.2137416024983165
4.2396,1.2117554377213842,-1.2117554377213842
4.2476,1.2081156867303073,-1.2081156867303073
4.2556,1.2028456525873756,-1.2028456525873756
4.2636,1.1959773213413787,-1.1959773213413787
4.2716,1.1875510929180257,-1.1875510929180257
4.2796,1.1776154388411406,-1.1776154388411406
4.2876,1.166226490878472,-1.166226490878472
4.2956,1.1534475654840308,-1.1534475654840308
4.3036,1.1393486296136104,-1.1393486296136104
4.3116,1.1240057141121675,-1.1240057141121675
4.3196,1.1075002814031507,-1.1075002814031507
4.3276,1.089918554644399,-1.089918554644399
4.3355999999999995,1.0713508158481733,-1.0713508158481733
4.3436,1.0518906806913304,-1.0518906806913304
4.3515999999999995,1.0316343578644722,-1.0316343578644722
4.3596,1.0106799008263274,-1.0106799008263274
4.3675999999999995,0.9891264597443876,-0.9891264597443876
4.3756,0.9670735412178723,-0.9670735412178723
4.3835999999999995,0.944620283100714,-0.944620283100714
4.3916,0.9218647513759086,-0.9218647513759086
4.3995999999999995,0.8989032655872945,-0.8989032655872945
4.4076,0.8758297588182111,-0.8758297588182111
4.4155999999999995,0.8527351776295112,-0.8527351776295112
4.4236,0.8297069267411246,-0.8297069267411246
4.4315999999999995,0.8068283625739131,-0.8068283625739131
4.4396,0.7841783390716338,-0.7841783390716338
4.4475999999999996,0.761830808508889,-0.761830808508889
4.4556000000000004,0.7398544792695999,-0.7398544792695999
4.4636,0.7183125318637568,-0.7183125318637568
4.4716000000000005,0.6972623937467586,-0.6972623937467586
4.4796,0.6767555728263452,-0.6767555728263452
4.4876000000000005,0.6568375488943183,-0.6568375488943183
4.4956,0.6375477216129403,-0.6375477216129403
4.5036000000000005,0.6189194131246372,-0.6189194131246372
4.5116,0.6009799228452485,-0.6009799228452485
4.5196000000000005,0.5837506315489371,-0.5837506315489371
4.5276,0.5672471514615225,-0.5672471514615225
4.5356000000000005,0.5514795187495369,-0.5514795187495369
4.5436,0.5364524245268851,-0.5364524245268851
4.5516000000000005,0.5221654802985811,-0.5221654802985811
4.5596,0.5086135136215582,-0.5086135136215582
4.5676000000000005,0.49578688968307316,-0.49578688968307316
4.5756,0.4836718544757386,-0.4836718544757386
4.583600000000001,0.47225089528023034,-0.47225089528023034
4.5916,0.46150311424872337,-0.46150311424872337
4.599600000000001,0.4514046110084874,-0.4514046110084874
4.6076,0.4419288703712896,-0.4419288703712896
4.615600000000001,0.433047151434068,-0.433047151434068
4.6236,0.4247288745846619,-0.4247288745846619
4.631600000000001,0.4169420031768667,-0.4169420031768667
4.6396,0.4096534169065582,-0.4096534169065582
4.647600000000001,0.4028292741990638,-0.4028292741990638
4.6556,0.39643536120258005,-0.39643536120258005
4.663600000000001,0.3904374252678917,-0.3904374252678917
4.6716,0.3848014910768885,-0.3848014910768885
4.679600000000001,0.37949415785704355,-0.37949415785704355
4.6876,0.3744828763830415,-0.3744828763830415
4.695600000000001,0.36973620471690816,-0.36973620471690816
4.7036,0.36522404187236923,-0.36522404187236923
4.711600000000001,0.3609178388057461,-0.3609178388057461
4.7196,0.35679078633370176,-0.35679078633370176
4.727600000000001,0.3528179797567733,-0.3528179797567733
4.7356,0.3489765601271348,-0.3489765601271348
4.743600000000001,0.34524583223968935,-0.34524583223968935
4.7516,0.34160735954855914,-0.34160735954855914
4.759600000000001,0.33804503631742144,-0.33804503631742144
4.7676,0.33454513740378866,-0.33454513740378866
4.775600000000001,0.331096346155905,-0.331096346155905
4.7836,0.32768976096871627,-0.32768976096871627
4.791600000000001,0.3243188811042961,-0.3243188811042961
4.7996,0.32097957243459513,-0.32097957243459513
4.807600000000001,0.31767001381235815,-0.31767001381235815
4.8156,0.31439062482178654,-0.31439062482178654
4.823600000000001,0.31114397570570373,-0.31114397570570373
4.8316,0.30793468031247173,-0.30793468031247173
4.839600000000001,0.3047692729549351,-0.3047692729549351
4.8476,0.301656070126533,-0.301656070126533
4.8556,0.29860501807701273,-0.29860501807701273
4.8636,0.29562752731251773,-0.29562752731251773
4.8716,0.2927362951521098,-0.2927362951521098
4.8796,0.2899451175448585,-0.2899451175448585
4.8876,0.28726869142775785,-0.28726869142775785
4.8956,0.28472240898395806,-0.28472240898395806
4.9036,0.2823221452418204,-0.2823221452418204
4.9116,0.2800840405365166,-0.2800840405365166
4.9196,0.2780242794354846,-0.2780242794354846
4.9276,0.2761588678049829,-0.2761588678049829
4.9356,0.2745034097650732,-0.2745034097650732
4.9436,0.2730728863423466,-0.2730728863423466
4.9516,0.2718814376812677,-0.2718814376812677
4.9596,0.2709421507138621,-0.2709421507138621
4.9676,0.2702668542114013,-0.2702668542114013
4.9756,0.26986592314867397,-0.26986592314867397
4.9836,0.2697480942994855,-0.2697480942994855
4.9916,0.26992029494957026,-0.26992029494957026
4.9996,0.2703874865587882,-0.2703874865587882
5.0076,0.2711525251272948,-0.2711525251272948
5.0156,0.27221603991970655,-0.27221603991970655
5.0236,0.273576332076887,-0.273576332076887
5.0316,0.27522929449706934,-0.27522929449706934
5.0396,0.27716835419723695,-0.27716835419723695
5.0476,0.2793844381731062,-0.2793844381731062
5.0556,0.2818659635632272,-0.2818659635632272
5.0636,0.28459885269160556,-0.28459885269160556
5.0716,0.28756657331624635,-0.28756657331624635
5.0796,0.2907502041508835,-0.2907502041508835
5.0876,0.2941285254570154,-0.2941285254570154
5.0956,0.29767813422663203,-0.29767813422663203
5.1036,0.30137358319635377,-0.30137358319635377
5.1116,0.30518754265498643,-0.30518754265498643
5.1196,0.3090909837326935,-0.3090909837326935
5.1276,0.31305338159517526,-0.31305338159517526
5.1356,0.3170429367144357,-0.3170429367144357
5.1436,0.32102681215289364,-0.32102681215289364
5.1516,0.3249713845835408,-0.3249713845835408
5.1596,0.3288425065791438,-0.3288425065791438
5.1676,0.3326057775414218,-0.3326057775414218
5.1756,0.3362268205096013,-0.3362268205096013
5.1836,0.33967156198927756,-0.33967156198927756
5.1916,0.34290651187910254,-0.34290651187910254
5.1996,0.34589904054598974,-0.34589904054598974
5.2076,0.3486176501102175,-0.3486176501102175
5.2156,0.35103223705040043,-0.35103223705040043
5.2236,0.35311434332453945,-0.35311434332453945
5.2316,0.3548373933264357,-0.3548373933264357
5.2396,0.3561769141552202,-0.3561769141552202
5.2476,0.35711073686759537,-0.35711073686759537
5.2556,0.35761917660506337,-0.35761917660506337
5.2636,0.3576851897388283,-0.3576851897388283
5.2716,0.3572945064497008,-0.3572945064497008
5.2796,0.3564357374552434,-0.3564357374552434
5.2876,0.35510045390731626,-0.35510045390731626
5.2956,0.3532832398055777,-0.3532832398055777
5.3036,0.3509817166016392,-0.3509817166016392
5.3116,0.34819653999967193,-0.34819653999967193
5.3196,0.34493136928745666,-0.34493136928745666
5.3276,0.34119280985241957,-0.34119280985241957
5.3356,0.33699032984549,-0.33699032984549
5.3436,0.33233615224727003,-0.33233615224727003
5.3516,0.327245123861973,-0.327245123861973
5.3596,0.32173456301116926,-0.32173456301116926
5.3676,0.31582408791833305,-0.31582408791833305
5.3756,0.30953542796376526,-0.30953542796376526
5.3835999999999995,0.30289222014544404,-0.30289222014544404
5.3916,0.29591979320308015,-0.29591979320308015
5.3995999999999995,0.2886449419490841,-0.2886449419490841
5.4076,0.28109569440071813,-0.28109569440071813
5.4155999999999995,0.27330107432272005,-0.27330107432272005
5.4236,0.2652908617695457,-0.2652908617695457
5.4315999999999995,0.25709535416268225,-0.25709535416268225
5.4396,0.24874513035260254,-0.24874513035260254
5.4475999999999996,0.24027081999950167,-0.24027081999950167
5.4556000000000004,0.2317028804641825,-0.2317028804641825
5.4636,0.2230713832338063,-0.2230713832338063
5.4716000000000005,0.2144058117195146,-0.2144058117195146
5.4796,0.20573487205815782,-0.20573487205815782
5.4876000000000005,0.1970863183317321,-0.1970863183317321
5.4956,0.18848679338987098,-0.18848679338987098
5.5036000000000005,0.17996168622614284,-0.17996168622614284
5.5116,0.1715350066221835,-0.1715350066221835
5.5196000000000005,0.16322927753795066,-0.16322927753795066
5.5276,0.15506544549553516,-0.15506544549553516
5.5356000000000005,0.14706280898070692,-0.14706280898070692
5.5436,0.13923896467411095,-0.13923896467411095
5.5516000000000005,0.13160977112487426,-0.13160977112487426
5.5596,0.12418932929606412,-0.12418932929606412
5.5676000000000005,0.11698997924536594,-0.11698997924536594
5.5756,0.11002231205747193,-0.11002231205747193
5.583600000000001,0.10329519601765502,-0.10329519601765502
5.5916,0.09681581590998783,-0.09681581590998783
5.599600000000001,0.09058972423857278,-0.09058972423857278
5.6076,0.08462090310635227,-0.08462090310635227
5.615600000000001,0.07891183544280699,-0.07891183544280699
5.6236,0.07346358424881437,-0.07346358424881437
5.631600000000001,0.06827587852280366,-0.06827587852280366
5.6396,0.06334720454623904,-0.06334720454623904
5.647600000000001,0.058674901236635095,-0.058674901236635095
5.6556,0.05425525832148248,-0.05425525832148248
5.663600000000001,0.050083616144614214,-0.050083616144614214
5.6716,0.046154465986150084,-0.046154465986150084
5.679600000000001,0.042461549856081485,-0.042461549856081485
5.6876,0.038997958808187176,-0.038997958808187176
5.695600000000001,0.03575622891319824,-0.03575622891319824
5.7036,0.03272843412638615,-0.03272843412638615
5.711600000000001,0.029906275383091478,-0.029906275383091478
5.7196,0.027281165354721366,-0.027281165354721366
5.727600000000001,0.02484430839574169,-0.02484430839574169
5.7356,0.022586775307990994,-0.022586775307990994
5.743600000000001,0.020499572640885044,-0.020499572640885044
5.7516,0.01857370633387271,-0.01857370633387271
5.759600000000001,0.016800239589828365,-0.016800239589828365
5.7676,0.015170344944345516,-0.015170344944345516
5.775600000000001,0.013675350565461677,-0.013675350565461677
5.7836,0.012306780880921261,-0.012306780880921261
5.791600000000001,0.011056391685329549,-0.011056391685329549
5.7996,0.009916199927464247,-0.009916199927464247
5.807600000000001,0.008878508418535394,-0.008878508418535394
5.8156,0.007935925735545597,-0.007935925735545597
5.823600000000001,0.007081381620273767,-0.007081381620273767
5.8316,0.00630813819418832,-0.00630813819418832
5.839600000000001,0.005609797323133689,-0.005609797323133689
5.8476,0.00498030447344517,-0.00498030447344517
5.855600000000001,0.004413949403686541,-0.004413949403686541
5.8636,0.003905364034053301,-0.003905364034053301
5.871600000000001,0.0034495178291515916,-0.0034495178291515916
5.8796,0.0030417110199437184,-0.0030417110199437184
5.887600000000001,0.002677565977663186,-0.002677565977663186
5.8956,0.0023530170370141637,-0.0023530170370141637
5.903600000000001,0.002064299048469697,-0.002064299048469697
5.9116,0.0018079349204823101,-0.0018079349204823101
5.9196,0.0015807223923508702,-0.0015807223923508702
5.9276,0.0013797202577845744,-0.0013797202577845744
5.9356,0.0012022342382274657,-0.0012022342382274657
5.9436,0.0010458026841015922,-0.0010458026841015922
5.9516,0.0009081822615766491,-0.0009081822615766491
5.9596,0.000787333762531549,-0.000787333762531549
5.9676,0.0006814081562449052,-0.0006814081562449052
5.9756,0.0005887329832049759,-0.0005887329832049759
5.9836,0.0005077991743956391,-0.0005077991743956391
5.9916,0.00043724836358899864,-0.00043724836358899864
5.9996,0.0003758607456210897,-0.0003758607456210897
6.01,0,0
